date,indice,value
2021-10-24,00471X0095,64.81
2021-10-25,00471X0095,64.80
2021-10-26,00471X0095,64.79
2021-10-27,00471X0095,64.78
2021-10-28,00471X0095,64.77
2021-10-29,00471X0095,64.76
2021-10-30,00471X0095,64.76
2021-10-31,00471X0095,64.75
2021-11-01,00471X0095,64.75
2021-11-02,00471X0095,64.74
2021-11-03,00471X0095,64.73
2021-11-04,00471X0095,64.72
2021-11-05,00471X0095,64.72
2021-11-06,00471X0095,64.71
2021-11-07,00471X0095,64.70
2021-11-08,00471X0095,64.69
2021-11-09,00471X0095,64.68
2021-11-10,00471X0095,64.68
2021-11-11,00471X0095,64.67
2021-11-12,00471X0095,64.66
2021-11-13,00471X0095,64.66
2021-11-14,00471X0095,64.65
2021-11-15,00471X0095,64.64
2021-11-16,00471X0095,64.64
2021-11-17,00471X0095,64.63
2021-11-18,00471X0095,64.62
2021-11-19,00471X0095,64.62
2021-11-20,00471X0095,64.61
2021-11-21,00471X0095,64.60
2021-11-22,00471X0095,64.60
2021-11-23,00471X0095,64.59
2021-11-24,00471X0095,64.59
2021-11-25,00471X0095,64.58
2021-11-26,00471X0095,64.58
2021-11-27,00471X0095,64.58
2021-11-28,00471X0095,64.59
2021-11-29,00471X0095,64.60
2021-11-30,00471X0095,64.60
2021-12-01,00471X0095,64.61
2021-12-02,00471X0095,64.62
2021-12-03,00471X0095,64.63
2021-12-04,00471X0095,64.65
2021-12-05,00471X0095,64.69
2021-12-06,00471X0095,64.74
2021-12-07,00471X0095,64.81
2021-12-08,00471X0095,64.88
2021-12-09,00471X0095,64.94
2021-12-10,00471X0095,65.02
2021-12-11,00471X0095,65.10
2021-12-12,00471X0095,65.21
2021-12-13,00471X0095,65.31
2021-12-14,00471X0095,65.41
2021-12-15,00471X0095,65.49
2021-12-16,00471X0095,65.56
2021-12-17,00471X0095,65.63
2021-12-18,00471X0095,65.70
2021-12-19,00471X0095,65.77
2021-12-20,00471X0095,65.83
2021-12-21,00471X0095,65.89
2021-12-22,00471X0095,65.95
2021-12-23,00471X0095,66.00
2021-12-24,00471X0095,66.05
2021-12-25,00471X0095,66.10
2021-12-26,00471X0095,66.15
2021-12-27,00471X0095,66.20
2021-12-28,00471X0095,66.23
2021-12-29,00471X0095,66.26
2021-12-30,00471X0095,66.29
2021-12-31,00471X0095,66.33
2022-01-01,00471X0095,66.36
2022-01-02,00471X0095,66.40
2022-01-03,00471X0095,66.45
2022-01-04,00471X0095,66.50
2022-01-05,00471X0095,66.53
2022-01-06,00471X0095,66.58
2022-01-07,00471X0095,66.65
2022-01-08,00471X0095,66.75
2022-01-09,00471X0095,66.87
2022-01-10,00471X0095,67.06
2022-01-11,00471X0095,67.25
2022-01-12,00471X0095,67.41
2022-01-13,00471X0095,67.58
2022-01-14,00471X0095,67.74
2022-01-15,00471X0095,67.88
2022-01-16,00471X0095,67.99
2022-01-17,00471X0095,68.11
2022-01-18,00471X0095,68.22
2022-01-19,00471X0095,68.31
2022-01-20,00471X0095,68.39
2022-01-21,00471X0095,68.47
2022-01-22,00471X0095,68.54
2022-01-23,00471X0095,68.61
2022-01-24,00471X0095,68.67
2022-01-25,00471X0095,68.73
2022-01-26,00471X0095,68.78
2022-01-27,00471X0095,68.83
2022-01-28,00471X0095,68.88
2022-01-29,00471X0095,68.92
2022-01-30,00471X0095,68.97
2022-01-31,00471X0095,69.00
2022-02-01,00471X0095,69.05
2022-02-02,00471X0095,69.08
2022-02-03,00471X0095,69.12
2022-02-04,00471X0095,69.14
2022-02-05,00471X0095,69.16
2022-02-06,00471X0095,69.21
2022-02-07,00471X0095,69.20
2022-02-08,00471X0095,69.23
2022-02-09,00471X0095,69.25
2022-02-10,00471X0095,69.26
2022-02-11,00471X0095,69.27
2022-02-12,00471X0095,69.30
2022-02-13,00471X0095,69.34
2022-02-14,00471X0095,69.35
2022-02-15,00471X0095,69.36
2022-02-16,00471X0095,69.38
2022-02-17,00471X0095,69.38
2022-02-18,00471X0095,69.40
2022-02-19,00471X0095,69.40
2022-02-20,00471X0095,69.42
2022-02-21,00471X0095,69.42
2022-02-22,00471X0095,69.41
2022-02-23,00471X0095,69.42
2022-02-24,00471X0095,69.44
2022-02-25,00471X0095,69.42
2022-02-26,00471X0095,69.43
2022-02-27,00471X0095,69.44
2022-02-28,00471X0095,69.44
2022-03-01,00471X0095,69.45
2022-03-02,00471X0095,69.47
2022-03-03,00471X0095,69.47
2022-03-04,00471X0095,69.47
2022-03-05,00471X0095,69.47
2022-03-06,00471X0095,69.48
2022-03-07,00471X0095,69.48
2022-03-08,00471X0095,69.49
2022-03-09,00471X0095,69.49
2022-03-10,00471X0095,69.49
2022-03-11,00471X0095,69.50
2022-03-12,00471X0095,69.50
2022-03-13,00471X0095,69.51
2022-03-14,00471X0095,69.49
2022-03-15,00471X0095,69.49
2022-03-16,00471X0095,69.49
2022-03-17,00471X0095,69.48
2022-03-18,00471X0095,69.46
2022-03-19,00471X0095,69.47
2022-03-20,00471X0095,69.47
2022-03-21,00471X0095,69.46
2022-03-22,00471X0095,69.46
2022-03-23,00471X0095,69.45
2022-03-24,00471X0095,69.45
2022-03-25,00471X0095,69.44
2022-03-26,00471X0095,69.44
2022-03-27,00471X0095,69.43
2022-03-28,00471X0095,69.43
2022-03-29,00471X0095,69.44
2022-03-30,00471X0095,69.44
2022-03-31,00471X0095,69.43
2022-04-01,00471X0095,69.42
2022-04-02,00471X0095,69.40
2022-04-03,00471X0095,69.38
2022-04-04,00471X0095,69.37
2022-04-05,00471X0095,69.37
2022-04-06,00471X0095,69.36
2022-04-07,00471X0095,69.37
2022-04-08,00471X0095,69.35
2022-04-09,00471X0095,69.32
2022-04-10,00471X0095,69.30
2022-04-11,00471X0095,69.29
2022-04-12,00471X0095,69.29
2022-04-13,00471X0095,69.26
2022-04-14,00471X0095,69.24
2022-04-15,00471X0095,69.21
2022-04-16,00471X0095,69.19
2022-04-17,00471X0095,69.18
2022-04-18,00471X0095,69.17
2022-04-19,00471X0095,69.15
2022-04-20,00471X0095,69.13
2022-04-21,00471X0095,69.12
2022-04-22,00471X0095,69.10
2022-04-23,00471X0095,69.08
2022-04-24,00471X0095,69.06
2022-04-25,00471X0095,69.03
2022-04-26,00471X0095,69.00
2022-04-27,00471X0095,68.97
2022-04-28,00471X0095,68.93
2022-04-29,00471X0095,68.90
2022-04-30,00471X0095,68.88
2022-05-01,00471X0095,68.86
2022-05-02,00471X0095,68.84
2022-05-03,00471X0095,68.81
2022-05-04,00471X0095,68.78
2022-05-05,00471X0095,68.77
2022-05-06,00471X0095,68.73
2022-05-07,00471X0095,68.69
2022-05-08,00471X0095,68.66
2022-05-09,00471X0095,68.63
2022-05-10,00471X0095,68.60
2022-05-11,00471X0095,68.57
2022-05-12,00471X0095,68.52
2022-05-13,00471X0095,68.49
2022-05-14,00471X0095,68.45
2022-05-15,00471X0095,68.43
2022-05-16,00471X0095,68.39
2022-05-17,00471X0095,68.36
2022-05-18,00471X0095,68.32
2022-05-19,00471X0095,68.30
2022-05-20,00471X0095,68.25
2022-05-21,00471X0095,68.23
2022-05-22,00471X0095,68.19
2022-05-23,00471X0095,68.16
2022-05-24,00471X0095,68.13
2022-05-25,00471X0095,68.09
2022-05-26,00471X0095,68.06
2022-05-27,00471X0095,68.02
2022-05-28,00471X0095,67.99
2022-05-29,00471X0095,67.95
2022-05-30,00471X0095,67.93
2022-05-31,00471X0095,67.90
2022-06-01,00471X0095,67.86
2022-06-02,00471X0095,67.82
2022-06-03,00471X0095,67.79
2022-06-04,00471X0095,67.75
2022-06-05,00471X0095,67.72
2022-06-06,00471X0095,67.68
2022-06-07,00471X0095,67.66
2022-06-08,00471X0095,67.62
2022-06-09,00471X0095,67.59
2022-06-10,00471X0095,67.55
2022-06-11,00471X0095,67.52
2022-06-12,00471X0095,67.48
2022-06-13,00471X0095,67.45
2022-06-14,00471X0095,67.41
2022-06-15,00471X0095,67.39
2022-06-16,00471X0095,67.35
2022-06-17,00471X0095,67.31
2022-06-18,00471X0095,67.26
2022-06-19,00471X0095,67.22
2022-06-20,00471X0095,67.18
2022-06-21,00471X0095,67.15
2022-06-22,00471X0095,67.11
2022-06-23,00471X0095,67.08
2022-06-24,00471X0095,67.03
2022-06-25,00471X0095,67.00
2022-06-26,00471X0095,66.97
2022-06-27,00471X0095,66.92
2022-06-28,00471X0095,66.87
2022-06-29,00471X0095,66.83
2022-06-30,00471X0095,66.79
2022-07-01,00471X0095,66.76
2022-07-02,00471X0095,66.73
2022-07-03,00471X0095,66.69
2022-07-04,00471X0095,66.66
2022-07-05,00471X0095,66.62
2022-07-06,00471X0095,66.57
2022-07-07,00471X0095,66.53
2022-07-08,00471X0095,66.48
2022-07-09,00471X0095,66.43
2022-07-10,00471X0095,66.37
2022-07-11,00471X0095,66.34
2022-07-12,00471X0095,66.29
2022-07-13,00471X0095,66.24
2022-07-14,00471X0095,66.18
2022-07-15,00471X0095,66.14
2022-07-16,00471X0095,66.09
2022-07-17,00471X0095,66.06
2022-07-18,00471X0095,66.01
2022-07-19,00471X0095,65.97
2022-07-20,00471X0095,65.92
2022-07-21,00471X0095,65.88
2022-07-22,00471X0095,65.84
2022-07-23,00471X0095,65.80
2022-07-24,00471X0095,65.75
2022-07-25,00471X0095,65.71
2022-07-26,00471X0095,65.67
2022-07-27,00471X0095,65.64
2022-07-28,00471X0095,65.60
2022-07-29,00471X0095,65.55
2022-07-30,00471X0095,65.50
2022-07-31,00471X0095,65.45
2022-08-01,00471X0095,65.41
2022-08-02,00471X0095,65.36
2022-08-03,00471X0095,65.31
2022-08-04,00471X0095,65.27
2022-08-05,00471X0095,65.21
2022-08-06,00471X0095,65.16
2022-08-07,00471X0095,65.10
2022-08-08,00471X0095,65.05
2022-08-09,00471X0095,65.02
2022-08-10,00471X0095,64.98
2022-08-11,00471X0095,64.93
2022-08-12,00471X0095,64.88
2022-08-13,00471X0095,64.83
2022-08-14,00471X0095,64.77
2022-08-15,00471X0095,64.72
2022-08-16,00471X0095,64.67
2022-08-17,00471X0095,64.63
2022-08-18,00471X0095,64.59
2022-08-19,00471X0095,64.56
2022-08-20,00471X0095,64.52
2022-08-21,00471X0095,64.47
2022-08-22,00471X0095,64.43
2022-08-23,00471X0095,64.40
2022-08-24,00471X0095,64.35
2022-08-25,00471X0095,64.32
2022-08-26,00471X0095,64.28
2022-08-27,00471X0095,64.25
2022-08-28,00471X0095,64.21
2022-08-29,00471X0095,64.18
2022-08-30,00471X0095,64.15
2022-08-31,00471X0095,64.13
2022-09-01,00471X0095,64.11
2022-09-02,00471X0095,64.07
2022-09-03,00471X0095,64.04
2022-09-04,00471X0095,64.02
2022-09-05,00471X0095,63.99
2022-09-06,00471X0095,63.97
2022-09-07,00471X0095,63.95
2022-09-08,00471X0095,63.93
2022-09-09,00471X0095,63.91
2022-09-10,00471X0095,63.90
2022-09-11,00471X0095,63.88
2022-09-12,00471X0095,63.86
2022-09-13,00471X0095,63.84
2022-09-14,00471X0095,63.82
2022-09-15,00471X0095,63.81
2022-09-16,00471X0095,63.79
2022-09-17,00471X0095,63.77
2022-09-18,00471X0095,63.75
2022-09-19,00471X0095,63.73
2022-09-20,00471X0095,63.71
2022-09-21,00471X0095,63.69
2022-09-22,00471X0095,63.67
2022-09-23,00471X0095,63.65
2022-09-24,00471X0095,63.64
2022-09-25,00471X0095,63.62
2022-09-26,00471X0095,63.61
2022-09-27,00471X0095,63.59
2022-09-28,00471X0095,63.58
2022-09-29,00471X0095,63.56
2022-09-30,00471X0095,63.55
2022-10-01,00471X0095,63.53
2022-10-02,00471X0095,63.51
2022-10-03,00471X0095,63.50
2022-10-04,00471X0095,63.49
2022-10-05,00471X0095,63.47
2022-10-06,00471X0095,63.46
2022-10-07,00471X0095,63.44
2022-10-08,00471X0095,63.43
2022-10-09,00471X0095,63.42
2022-10-10,00471X0095,63.40
2022-10-11,00471X0095,63.38
2022-10-12,00471X0095,63.37
2022-10-13,00471X0095,63.36
2022-10-14,00471X0095,63.35
2022-10-15,00471X0095,63.33
2022-10-16,00471X0095,63.32
2022-10-17,00471X0095,63.31
2022-10-18,00471X0095,63.30
2022-10-19,00471X0095,63.28
2022-10-20,00471X0095,63.27
2022-10-21,00471X0095,63.26
2022-10-22,00471X0095,63.25
2022-10-23,00471X0095,63.24
2022-10-24,00471X0095,63.23
2022-10-25,00471X0095,63.22
2022-10-26,00471X0095,63.21
2022-10-27,00471X0095,63.20
2022-10-28,00471X0095,63.18
2022-10-29,00471X0095,63.17
2022-10-30,00471X0095,63.16
2022-10-31,00471X0095,63.15
2022-11-01,00471X0095,63.14
2022-11-02,00471X0095,63.12
2022-11-03,00471X0095,63.11
2022-11-04,00471X0095,63.10
2022-11-05,00471X0095,63.09
2022-11-06,00471X0095,63.08
2022-11-07,00471X0095,63.07
2022-11-08,00471X0095,63.06
2022-11-09,00471X0095,63.05
2022-11-10,00471X0095,63.04
2022-11-11,00471X0095,63.02
2022-11-12,00471X0095,63.01
2022-11-13,00471X0095,63.00
2022-11-14,00471X0095,62.99
2022-11-15,00471X0095,62.98
2022-11-16,00471X0095,62.97
2022-11-17,00471X0095,62.96
2022-11-18,00471X0095,62.96
2022-11-19,00471X0095,62.95
2022-11-20,00471X0095,62.94
2022-11-21,00471X0095,62.93
2022-11-22,00471X0095,62.92
2022-11-23,00471X0095,62.91
2022-11-24,00471X0095,62.91
2022-11-25,00471X0095,62.90
2022-11-26,00471X0095,62.89
2022-11-27,00471X0095,62.88
2022-11-28,00471X0095,62.88
2022-11-29,00471X0095,62.87
2022-11-30,00471X0095,62.87
2022-12-01,00471X0095,62.86
2022-12-02,00471X0095,62.85
2022-12-03,00471X0095,62.84
2022-12-04,00471X0095,62.84
2022-12-05,00471X0095,62.83
2022-12-06,00471X0095,62.82
2022-12-07,00471X0095,62.81
2022-12-08,00471X0095,62.81
2022-12-09,00471X0095,62.80
2022-12-10,00471X0095,62.80
2022-12-11,00471X0095,62.79
2022-12-12,00471X0095,62.79
2022-12-13,00471X0095,62.78
2022-12-14,00471X0095,62.77
2022-12-15,00471X0095,62.77
2022-12-16,00471X0095,62.76
2022-12-17,00471X0095,62.76
2022-12-18,00471X0095,62.75
2022-12-19,00471X0095,62.74
2022-12-20,00471X0095,62.75
2022-12-21,00471X0095,62.75
2022-12-22,00471X0095,62.78
2022-12-23,00471X0095,62.79
2022-12-24,00471X0095,62.81
2022-12-25,00471X0095,62.83
2022-12-26,00471X0095,62.85
2022-12-27,00471X0095,62.87
2022-12-28,00471X0095,62.89
2022-12-29,00471X0095,62.91
2022-12-30,00471X0095,62.93
2022-12-31,00471X0095,62.95
2023-01-01,00471X0095,62.97
2023-01-02,00471X0095,62.99
2023-01-03,00471X0095,63.01
2023-01-04,00471X0095,63.04
2023-01-05,00471X0095,63.06
2023-01-06,00471X0095,63.08
2023-01-07,00471X0095,63.11
2023-01-08,00471X0095,63.14
2023-01-09,00471X0095,63.17
2023-01-10,00471X0095,63.21
2023-01-11,00471X0095,63.26
2023-01-12,00471X0095,63.33
2023-01-13,00471X0095,63.39
2023-01-14,00471X0095,63.46
2023-01-15,00471X0095,63.53
2023-01-16,00471X0095,63.61
2023-01-17,00471X0095,63.68
2023-01-18,00471X0095,63.75
2023-01-19,00471X0095,63.83
2023-01-20,00471X0095,63.90
2023-01-21,00471X0095,63.96
2023-01-22,00471X0095,64.03
2023-01-23,00471X0095,64.09
2023-01-24,00471X0095,64.15
2023-01-25,00471X0095,64.21
2023-01-26,00471X0095,64.27
2023-01-27,00471X0095,64.32
2023-01-28,00471X0095,64.37
2023-01-29,00471X0095,64.42
2023-01-30,00471X0095,64.46
2023-01-31,00471X0095,64.51
2023-02-01,00471X0095,64.56
2023-02-02,00471X0095,64.60
2023-02-03,00471X0095,64.64
2023-02-04,00471X0095,64.67
2023-02-05,00471X0095,64.72
2023-02-06,00471X0095,64.76
2023-02-07,00471X0095,64.80
2023-02-08,00471X0095,64.84
2023-02-09,00471X0095,64.87
2023-02-10,00471X0095,64.91
2023-02-11,00471X0095,64.94
2023-02-12,00471X0095,64.98
2023-02-13,00471X0095,65.01
2023-02-14,00471X0095,65.05
2023-02-15,00471X0095,65.08
2023-02-16,00471X0095,65.12
2023-02-17,00471X0095,65.14
2023-02-18,00471X0095,65.18
2023-02-19,00471X0095,65.20
2023-02-20,00471X0095,65.23
2023-02-21,00471X0095,65.27
2023-02-22,00471X0095,65.30
2023-02-23,00471X0095,65.32
2023-02-24,00471X0095,65.35
2023-02-25,00471X0095,65.37
2023-02-26,00471X0095,65.38
2023-02-27,00471X0095,65.40
2023-02-28,00471X0095,65.43
2023-03-01,00471X0095,65.45
2023-03-02,00471X0095,65.47
2023-03-03,00471X0095,65.49
2023-03-04,00471X0095,65.51
2023-03-05,00471X0095,65.53
2023-03-06,00471X0095,65.56
2023-03-07,00471X0095,65.58
2023-03-08,00471X0095,65.62
2023-03-09,00471X0095,65.64
2023-03-10,00471X0095,65.65
2023-03-11,00471X0095,65.66
2023-03-12,00471X0095,65.68
2023-03-13,00471X0095,65.71
2023-03-14,00471X0095,65.72
2023-03-15,00471X0095,65.73
2023-03-16,00471X0095,65.75
2023-03-17,00471X0095,65.76
2023-03-18,00471X0095,65.77
2023-03-19,00471X0095,65.78
2023-03-20,00471X0095,65.80
2023-03-21,00471X0095,65.81
2023-03-22,00471X0095,65.83
2023-03-23,00471X0095,65.85
2023-03-24,00471X0095,65.86
2023-03-25,00471X0095,65.87
2023-03-26,00471X0095,65.89
2023-03-27,00471X0095,65.89
2023-03-28,00471X0095,65.91
2023-03-29,00471X0095,65.93
2023-03-30,00471X0095,65.94
2023-03-31,00471X0095,65.98
2023-04-01,00471X0095,66.00
2023-04-02,00471X0095,66.01
2023-04-03,00471X0095,66.04
2023-04-04,00471X0095,66.07
2023-04-05,00471X0095,66.11
2023-04-06,00471X0095,66.14
2023-04-07,00471X0095,66.17
2023-04-08,00471X0095,66.20
2023-04-09,00471X0095,66.23
2023-04-10,00471X0095,66.27
2023-04-11,00471X0095,66.32
2023-04-12,00471X0095,66.37
2023-04-13,00471X0095,66.40
2023-04-14,00471X0095,66.45
2023-04-15,00471X0095,66.47
2023-04-16,00471X0095,66.50
2023-04-17,00471X0095,66.54
2023-04-18,00471X0095,66.58
2023-04-19,00471X0095,66.62
2023-04-20,00471X0095,66.66
2023-04-21,00471X0095,66.70
2023-04-22,00471X0095,66.74
2023-04-23,00471X0095,66.79
2023-04-24,00471X0095,66.82
2023-04-25,00471X0095,66.85
2023-04-26,00471X0095,66.88
2023-04-27,00471X0095,66.94
2023-04-28,00471X0095,66.97
2023-04-29,00471X0095,67.00
2023-04-30,00471X0095,67.03
2023-05-01,00471X0095,67.07
2023-05-02,00471X0095,67.09
2023-05-03,00471X0095,67.13
2023-05-04,00471X0095,67.17
2023-05-05,00471X0095,67.20
2023-05-06,00471X0095,67.24
2023-05-07,00471X0095,67.26
2023-05-08,00471X0095,67.29
2023-05-09,00471X0095,67.33
2023-05-10,00471X0095,67.36
2023-05-11,00471X0095,67.39
2023-05-12,00471X0095,67.42
2023-05-13,00471X0095,67.44
2023-05-14,00471X0095,67.47
2023-05-15,00471X0095,67.49
2023-05-16,00471X0095,67.51
2023-05-17,00471X0095,67.53
2023-05-18,00471X0095,67.54
2023-05-19,00471X0095,67.57
2023-05-20,00471X0095,67.60
2023-05-21,00471X0095,67.62
2023-05-22,00471X0095,67.63
2023-05-23,00471X0095,67.64
2023-05-24,00471X0095,67.66
2023-05-25,00471X0095,67.67
2023-05-26,00471X0095,67.68
2023-05-27,00471X0095,67.70
2023-05-28,00471X0095,67.71
2023-05-29,00471X0095,67.72
2023-05-30,00471X0095,67.73
2023-05-31,00471X0095,67.74
2023-06-01,00471X0095,67.74
2023-06-02,00471X0095,67.74
2023-06-03,00471X0095,67.75
2023-06-04,00471X0095,67.74
2023-06-05,00471X0095,67.74
2023-06-06,00471X0095,67.75
2023-06-07,00471X0095,67.75
2023-06-08,00471X0095,67.74
2023-06-09,00471X0095,67.74
2023-06-10,00471X0095,67.72
2023-06-11,00471X0095,67.71
2023-06-12,00471X0095,67.69
2023-06-13,00471X0095,67.69
2023-06-14,00471X0095,67.68
2023-06-15,00471X0095,67.65
2023-06-16,00471X0095,67.63
2023-06-17,00471X0095,67.61
2023-06-18,00471X0095,67.59
2023-06-19,00471X0095,67.58
2023-06-20,00471X0095,67.57
2023-06-21,00471X0095,67.55
2023-06-22,00471X0095,67.53
2023-06-23,00471X0095,67.51
2023-06-24,00471X0095,67.50
2023-06-25,00471X0095,67.49
2023-06-26,00471X0095,67.47
2023-06-27,00471X0095,67.45
2023-06-28,00471X0095,67.43
2023-06-29,00471X0095,67.40
2023-06-30,00471X0095,67.37
2023-07-01,00471X0095,67.33
2023-07-02,00471X0095,67.29
2023-07-03,00471X0095,67.25
2023-07-04,00471X0095,67.22
2023-07-05,00471X0095,67.20
2023-07-06,00471X0095,67.16
2023-07-07,00471X0095,67.13
2023-07-08,00471X0095,67.09
2023-07-09,00471X0095,67.06
2023-07-10,00471X0095,67.01
2023-07-11,00471X0095,66.98
2023-07-12,00471X0095,66.95
2023-07-13,00471X0095,66.90
2023-07-14,00471X0095,66.84
2023-07-15,00471X0095,66.80
2023-07-16,00471X0095,66.76
2023-07-17,00471X0095,66.72
2023-07-18,00471X0095,66.67
2023-07-19,00471X0095,66.63
2023-07-20,00471X0095,66.59
2023-07-21,00471X0095,66.54
2023-07-22,00471X0095,66.49
2023-07-23,00471X0095,66.45
2023-07-24,00471X0095,66.41
2023-07-25,00471X0095,66.38
2023-07-26,00471X0095,66.35
2023-07-27,00471X0095,66.32
2023-07-28,00471X0095,66.30
2023-07-29,00471X0095,66.27
2023-07-30,00471X0095,66.24
2023-07-31,00471X0095,66.21
2023-08-01,00471X0095,66.20
2023-08-02,00471X0095,66.17
2023-08-03,00471X0095,66.15
2023-08-04,00471X0095,66.12
2023-08-05,00471X0095,66.09
2023-08-06,00471X0095,66.06
2023-08-07,00471X0095,66.03
2023-08-08,00471X0095,66.00
2023-08-09,00471X0095,65.97
2023-08-10,00471X0095,65.94
2023-08-11,00471X0095,65.91
2023-08-12,00471X0095,65.89
2023-08-13,00471X0095,65.86
2023-08-14,00471X0095,65.84
2023-08-15,00471X0095,65.82
2023-08-16,00471X0095,65.79
2023-08-17,00471X0095,65.76
2023-08-18,00471X0095,65.74
2023-08-19,00471X0095,65.72
2023-08-20,00471X0095,65.69
2023-08-21,00471X0095,65.65
2023-08-22,00471X0095,65.62
2023-08-23,00471X0095,65.60
2023-08-24,00471X0095,65.57
2023-08-25,00471X0095,65.55
2023-08-26,00471X0095,65.53
2023-08-27,00471X0095,65.51
2023-08-28,00471X0095,65.48
2023-08-29,00471X0095,65.46
2023-08-30,00471X0095,65.44
2023-08-31,00471X0095,65.42
2023-09-01,00471X0095,65.40
2023-09-02,00471X0095,65.38
2023-09-03,00471X0095,65.35
2023-09-04,00471X0095,65.33
2023-09-05,00471X0095,65.31
2023-09-06,00471X0095,65.29
2023-09-07,00471X0095,65.26
2023-09-08,00471X0095,65.24
2023-09-09,00471X0095,65.21
2023-09-10,00471X0095,65.19
2023-09-11,00471X0095,65.17
2023-09-12,00471X0095,65.14
2023-09-13,00471X0095,65.12
2023-09-14,00471X0095,65.09
2023-09-15,00471X0095,65.07
2023-09-16,00471X0095,65.05
2023-09-17,00471X0095,65.03
2023-09-18,00471X0095,65.00
2023-09-19,00471X0095,64.98
2023-09-20,00471X0095,64.96
2023-09-21,00471X0095,64.94
2023-09-22,00471X0095,64.92
2023-09-23,00471X0095,64.90
2023-09-24,00471X0095,64.87
2023-09-25,00471X0095,64.85
2023-09-26,00471X0095,64.82
2023-09-27,00471X0095,64.80
2023-09-28,00471X0095,64.78
2023-09-29,00471X0095,64.76
2023-09-30,00471X0095,64.74
2023-10-01,00471X0095,64.71
2023-10-02,00471X0095,64.69
2023-10-03,00471X0095,64.67
2023-10-04,00471X0095,64.65
2023-10-05,00471X0095,64.62
2023-10-06,00471X0095,64.60
2023-10-07,00471X0095,64.58
2023-10-08,00471X0095,64.56
2023-10-09,00471X0095,64.54
2023-10-10,00471X0095,64.52
2023-10-11,00471X0095,64.50
2023-10-12,00471X0095,64.48
2023-10-13,00471X0095,64.45
2023-10-14,00471X0095,64.43
2023-10-15,00471X0095,64.41
2023-10-16,00471X0095,64.38
2023-10-17,00471X0095,64.36
2023-10-18,00471X0095,64.34
2023-10-19,00471X0095,64.32
2023-10-20,00471X0095,64.31
2023-10-21,00471X0095,64.29
2023-10-22,00471X0095,64.27
2023-10-23,00471X0095,64.25
2023-10-24,00471X0095,64.23
2023-10-25,00471X0095,64.22
2023-10-26,00471X0095,64.20
2023-10-27,00471X0095,64.19
2023-10-28,00471X0095,64.17
2023-10-29,00471X0095,64.16
2023-10-30,00471X0095,64.14
2023-10-31,00471X0095,64.12
2023-11-01,00471X0095,64.11
2023-11-02,00471X0095,64.09
2023-11-03,00471X0095,64.08
2023-11-04,00471X0095,64.06
2023-11-05,00471X0095,64.05
2023-11-06,00471X0095,64.04
2023-11-07,00471X0095,64.02
2023-11-08,00471X0095,64.01
2023-11-09,00471X0095,64.01
2023-11-10,00471X0095,64.02
2023-11-11,00471X0095,64.03
2023-11-12,00471X0095,64.04
2023-11-13,00471X0095,64.05
2023-11-14,00471X0095,64.06
2023-11-15,00471X0095,64.06
2023-11-16,00471X0095,64.08
2023-11-17,00471X0095,64.09
2023-11-18,00471X0095,64.12
2023-11-19,00471X0095,64.15
2023-11-20,00471X0095,64.19
2023-11-21,00471X0095,64.22
2023-11-22,00471X0095,64.25
2023-11-23,00471X0095,64.28
2023-11-24,00471X0095,64.31
2023-11-25,00471X0095,64.34
2023-11-26,00471X0095,64.37
2023-11-27,00471X0095,64.41
2023-11-28,00471X0095,64.44
2023-11-29,00471X0095,64.47
2023-11-30,00471X0095,64.50
2023-12-01,00471X0095,64.53
2023-12-02,00471X0095,64.55
2023-12-03,00471X0095,64.59
2023-12-04,00471X0095,64.63
2023-12-05,00471X0095,64.66
2023-12-06,00471X0095,64.68
2023-12-07,00471X0095,64.72
2023-12-08,00471X0095,64.76
2023-12-09,00471X0095,64.81
2023-12-10,00471X0095,64.85
2023-12-11,00471X0095,64.90
2023-12-12,00471X0095,64.97
2023-12-13,00471X0095,65.03
2023-12-14,00471X0095,65.09
2023-12-15,00471X0095,65.14
2023-12-16,00471X0095,65.20
2023-12-17,00471X0095,65.26
